dteday,season,year,month,hr,holiday,day,weather_situation,casual,registered,count_cr,Kategori,periode
2012-06-13,Summer,2012,Jun,4,0,Wednesday,Clear,1,9,10,Weekdays,Malam
2012-06-13,Summer,2012,Jun,5,0,Wednesday,Clear,2,38,40,Weekdays,Malam
2012-06-13,Summer,2012,Jun,6,0,Wednesday,Clear,6,188,194,Weekdays,Pagi
2012-06-13,Summer,2012,Jun,7,0,Wednesday,Clear,25,480,505,Weekdays,Pagi
2012-06-13,Summer,2012,Jun,8,0,Wednesday,Misty,41,672,713,Weekdays,Pagi
2012-06-13,Summer,2012,Jun,9,0,Wednesday,Misty,54,298,352,Weekdays,Pagi
2012-06-13,Summer,2012,Jun,10,0,Wednesday,Misty,64,134,198,Weekdays,Pagi
2012-06-13,Summer,2012,Jun,11,0,Wednesday,Misty,64,182,246,Weekdays,Pagi
2012-06-13,Summer,2012,Jun,12,0,Wednesday,Misty,93,241,334,Weekdays,Siang
2012-06-13,Summer,2012,Jun,13,0,Wednesday,Misty,52,203,255,Weekdays,Siang
2012-06-13,Summer,2012,Jun,14,0,Wednesday,Misty,98,222,320,Weekdays,Siang
2012-06-13,Summer,2012,Jun,15,0,Wednesday,Clear,65,216,281,Weekdays,Siang
2012-06-13,Summer,2012,Jun,16,0,Wednesday,Clear,72,320,392,Weekdays,Sore
2012-06-13,Summer,2012,Jun,17,0,Wednesday,Clear,75,782,857,Weekdays,Sore
2012-06-13,Summer,2012,Jun,18,0,Wednesday,Clear,104,640,744,Weekdays,Sore
2012-06-13,Summer,2012,Jun,19,0,Wednesday,Clear,123,548,671,Weekdays,Malam
2012-06-13,Summer,2012,Jun,20,0,Wednesday,Clear,86,362,448,Weekdays,Malam
2012-06-13,Summer,2012,Jun,21,0,Wednesday,Clear,79,317,396,Weekdays,Malam
2012-06-13,Summer,2012,Jun,22,0,Wednesday,Clear,29,209,238,Weekdays,Malam
2012-06-13,Summer,2012,Jun,23,0,Wednesday,Clear,25,128,153,Weekdays,Malam
2012-06-14,Summer,2012,Jun,0,0,Thursday,Clear,3,45,48,Weekdays,Malam
2012-06-14,Summer,2012,Jun,1,0,Thursday,Clear,4,17,21,Weekdays,Malam
2012-06-14,Summer,2012,Jun,2,0,Thursday,Misty,1,8,9,Weekdays,Malam
2012-06-14,Summer,2012,Jun,3,0,Thursday,Misty,1,4,5,Weekdays,Malam
2012-06-14,Summer,2012,Jun,4,0,Thursday,Misty,0,6,6,Weekdays,Malam
2012-06-14,Summer,2012,Jun,5,0,Thursday,Misty,0,40,40,Weekdays,Malam
2012-06-14,Summer,2012,Jun,6,0,Thursday,Clear,12,169,181,Weekdays,Pagi
2012-06-14,Summer,2012,Jun,7,0,Thursday,Clear,26,480,506,Weekdays,Pagi
2012-06-14,Summer,2012,Jun,8,0,Thursday,Clear,37,682,719,Weekdays,Pagi
2012-06-14,Summer,2012,Jun,9,0,Thursday,Clear,45,312,357,Weekdays,Pagi
2012-06-14,Summer,2012,Jun,10,0,Thursday,Clear,47,132,179,Weekdays,Pagi
2012-06-14,Summer,2012,Jun,11,0,Thursday,Clear,60,168,228,Weekdays,Pagi
2012-06-14,Summer,2012,Jun,12,0,Thursday,Misty,55,210,265,Weekdays,Siang
2012-06-14,Summer,2012,Jun,13,0,Thursday,Clear,71,213,284,Weekdays,Siang
2012-06-14,Summer,2012,Jun,14,0,Thursday,Clear,84,214,298,Weekdays,Siang
2012-06-14,Summer,2012,Jun,15,0,Thursday,Clear,111,213,324,Weekdays,Siang
2012-06-14,Summer,2012,Jun,16,0,Thursday,Clear,70,368,438,Weekdays,Sore
2012-06-14,Summer,2012,Jun,17,0,Thursday,Clear,117,750,867,Weekdays,Sore
2012-06-14,Summer,2012,Jun,18,0,Thursday,Clear,107,716,823,Weekdays,Sore
2012-06-14,Summer,2012,Jun,19,0,Thursday,Clear,96,483,579,Weekdays,Malam
2012-06-14,Summer,2012,Jun,20,0,Thursday,Clear,84,351,435,Weekdays,Malam
2012-06-14,Summer,2012,Jun,21,0,Thursday,Clear,67,270,337,Weekdays,Malam
2012-06-14,Summer,2012,Jun,22,0,Thursday,Misty,46,196,242,Weekdays,Malam
2012-06-14,Summer,2012,Jun,23,0,Thursday,Misty,36,136,172,Weekdays,Malam
2012-06-15,Summer,2012,Jun,0,0,Friday,Clear,26,68,94,Weekdays,Malam
2012-06-15,Summer,2012,Jun,1,0,Friday,Clear,9,42,51,Weekdays,Malam
2012-06-15,Summer,2012,Jun,2,0,Friday,Clear,0,15,15,Weekdays,Malam
2012-06-15,Summer,2012,Jun,3,0,Friday,Clear,2,3,5,Weekdays,Malam
2012-06-15,Summer,2012,Jun,4,0,Friday,Clear,1,13,14,Weekdays,Malam
2012-06-15,Summer,2012,Jun,5,0,Friday,Clear,2,31,33,Weekdays,Malam
2012-06-15,Summer,2012,Jun,6,0,Friday,Clear,9,142,151,Weekdays,Pagi
2012-06-15,Summer,2012,Jun,7,0,Friday,Clear,17,413,430,Weekdays,Pagi
2012-06-15,Summer,2012,Jun,8,0,Friday,Clear,44,609,653,Weekdays,Pagi
2012-06-15,Summer,2012,Jun,9,0,Friday,Clear,58,308,366,Weekdays,Pagi
2012-06-15,Summer,2012,Jun,10,0,Friday,Clear,56,160,216,Weekdays,Pagi
2012-06-15,Summer,2012,Jun,11,0,Friday,Clear,106,180,286,Weekdays,Pagi
2012-06-15,Summer,2012,Jun,12,0,Friday,Clear,111,292,403,Weekdays,Siang
2012-06-15,Summer,2012,Jun,13,0,Friday,Clear,121,272,393,Weekdays,Siang
2012-06-15,Summer,2012,Jun,14,0,Friday,Clear,121,255,376,Weekdays,Siang
2012-06-15,Summer,2012,Jun,15,0,Friday,Clear,107,270,377,Weekdays,Siang
2012-06-15,Summer,2012,Jun,16,0,Friday,Clear,132,426,558,Weekdays,Sore
2012-06-15,Summer,2012,Jun,17,0,Friday,Clear,125,698,823,Weekdays,Sore
2012-06-15,Summer,2012,Jun,18,0,Friday,Clear,121,572,693,Weekdays,Sore
2012-06-15,Summer,2012,Jun,19,0,Friday,Clear,98,369,467,Weekdays,Malam
2012-06-15,Summer,2012,Jun,20,0,Friday,Clear,89,296,385,Weekdays,Malam
2012-06-15,Summer,2012,Jun,21,0,Friday,Clear,83,250,333,Weekdays,Malam
2012-06-15,Summer,2012,Jun,22,0,Friday,Clear,79,242,321,Weekdays,Malam
2012-06-15,Summer,2012,Jun,23,0,Friday,Clear,46,176,222,Weekdays,Malam
2012-06-16,Summer,2012,Jun,0,0,Saturday,Clear,25,112,137,Weekend,Malam
2012-06-16,Summer,2012,Jun,1,0,Saturday,Clear,16,79,95,Weekend,Malam
2012-06-16,Summer,2012,Jun,2,0,Saturday,Clear,12,55,67,Weekend,Malam
2012-06-16,Summer,2012,Jun,3,0,Saturday,Clear,8,19,27,Weekend,Malam
2012-06-16,Summer,2012,Jun,4,0,Saturday,Clear,3,5,8,Weekend,Malam
2012-06-16,Summer,2012,Jun,5,0,Saturday,Clear,2,21,23,Weekend,Malam
2012-06-16,Summer,2012,Jun,6,0,Saturday,Clear,11,36,47,Weekend,Pagi
2012-06-16,Summer,2012,Jun,7,0,Saturday,Clear,10,68,78,Weekend,Pagi
2012-06-16,Summer,2012,Jun,8,0,Saturday,Clear,47,157,204,Weekend,Pagi
2012-06-16,Summer,2012,Jun,9,0,Saturday,Clear,88,279,367,Weekend,Pagi
2012-06-16,Summer,2012,Jun,10,0,Saturday,Clear,139,296,435,Weekend,Pagi
2012-06-16,Summer,2012,Jun,11,0,Saturday,Clear,213,353,566,Weekend,Pagi
2012-06-16,Summer,2012,Jun,12,0,Saturday,Clear,254,349,603,Weekend,Siang
2012-06-16,Summer,2012,Jun,13,0,Saturday,Clear,293,324,617,Weekend,Siang
2012-06-16,Summer,2012,Jun,14,0,Saturday,Clear,264,309,573,Weekend,Siang
2012-06-16,Summer,2012,Jun,15,0,Saturday,Clear,295,288,583,Weekend,Siang
2012-06-16,Summer,2012,Jun,16,0,Saturday,Misty,238,304,542,Weekend,Sore
2012-06-16,Summer,2012,Jun,17,0,Saturday,Misty,244,349,593,Weekend,Sore
2012-06-16,Summer,2012,Jun,18,0,Saturday,Misty,256,315,571,Weekend,Sore
2012-06-16,Summer,2012,Jun,19,0,Saturday,Misty,184,277,461,Weekend,Malam
2012-06-16,Summer,2012,Jun,20,0,Saturday,Misty,123,229,352,Weekend,Malam
2012-06-16,Summer,2012,Jun,21,0,Saturday,Misty,98,192,290,Weekend,Malam
2012-06-16,Summer,2012,Jun,22,0,Saturday,Clear,91,189,280,Weekend,Malam
2012-06-16,Summer,2012,Jun,23,0,Saturday,Clear,49,134,183,Weekend,Malam
2012-06-17,Summer,2012,Jun,0,0,Sunday,Clear,31,117,148,Weekend,Malam
2012-06-17,Summer,2012,Jun,1,0,Sunday,Clear,21,67,88,Weekend,Malam
2012-06-17,Summer,2012,Jun,2,0,Sunday,Clear,19,55,74,Weekend,Malam
2012-06-17,Summer,2012,Jun,3,0,Sunday,Clear,6,22,28,Weekend,Malam
2012-06-17,Summer,2012,Jun,4,0,Sunday,Clear,2,16,18,Weekend,Malam
2012-06-17,Summer,2012,Jun,5,0,Sunday,Clear,4,13,17,Weekend,Malam
2012-06-17,Summer,2012,Jun,6,0,Sunday,Clear,7,16,23,Weekend,Pagi
2012-06-17,Summer,2012,Jun,7,0,Sunday,Clear,18,30,48,Weekend,Pagi
2012-06-17,Summer,2012,Jun,8,0,Sunday,Clear,24,95,119,Weekend,Pagi
2012-06-17,Summer,2012,Jun,9,0,Sunday,Clear,91,183,274,Weekend,Pagi
2012-06-17,Summer,2012,Jun,10,0,Sunday,Clear,148,288,436,Weekend,Pagi
2012-06-17,Summer,2012,Jun,11,0,Sunday,Clear,196,350,546,Weekend,Pagi
2012-06-17,Summer,2012,Jun,12,0,Sunday,Clear,260,355,615,Weekend,Siang
2012-06-17,Summer,2012,Jun,13,0,Sunday,Clear,267,347,614,Weekend,Siang
2012-06-17,Summer,2012,Jun,14,0,Sunday,Clear,255,327,582,Weekend,Siang
2012-06-17,Summer,2012,Jun,15,0,Sunday,Clear,203,260,463,Weekend,Siang
2012-06-17,Summer,2012,Jun,16,0,Sunday,Clear,240,340,580,Weekend,Sore
2012-06-17,Summer,2012,Jun,17,0,Sunday,Clear,232,361,593,Weekend,Sore
2012-06-17,Summer,2012,Jun,18,0,Sunday,Clear,203,310,513,Weekend,Sore
2012-06-17,Summer,2012,Jun,19,0,Sunday,Clear,146,244,390,Weekend,Malam
2012-06-17,Summer,2012,Jun,20,0,Sunday,Clear,101,201,302,Weekend,Malam
2012-06-17,Summer,2012,Jun,21,0,Sunday,Clear,76,170,246,Weekend,Malam
2012-06-17,Summer,2012,Jun,22,0,Sunday,Clear,55,98,153,Weekend,Malam
2012-06-17,Summer,2012,Jun,23,0,Sunday,Clear,29,79,108,Weekend,Malam
2012-06-18,Summer,2012,Jun,0,0,Monday,Clear,12,28,40,Weekdays,Malam
2012-06-18,Summer,2012,Jun,1,0,Monday,Clear,9,5,14,Weekdays,Malam
2012-06-18,Summer,2012,Jun,2,0,Monday,Clear,3,6,9,Weekdays,Malam
2012-06-18,Summer,2012,Jun,3,0,Monday,Misty,1,3,4,Weekdays,Malam
2012-06-18,Summer,2012,Jun,4,0,Monday,Misty,0,9,9,Weekdays,Malam
2012-06-18,Summer,2012,Jun,5,0,Monday,Light_rainsnow,1,22,23,Weekdays,Malam
2012-06-18,Summer,2012,Jun,6,0,Monday,Light_rainsnow,0,37,37,Weekdays,Pagi
2012-06-18,Summer,2012,Jun,7,0,Monday,Light_rainsnow,10,135,145,Weekdays,Pagi
2012-06-18,Summer,2012,Jun,8,0,Monday,Misty,27,447,474,Weekdays,Pagi
2012-06-18,Summer,2012,Jun,9,0,Monday,Misty,28,222,250,Weekdays,Pagi
2012-06-18,Summer,2012,Jun,10,0,Monday,Light_rainsnow,13,78,91,Weekdays,Pagi
2012-06-18,Summer,2012,Jun,11,0,Monday,Misty,25,96,121,Weekdays,Pagi
2012-06-18,Summer,2012,Jun,12,0,Monday,Light_rainsnow,29,139,168,Weekdays,Siang
2012-06-18,Summer,2012,Jun,13,0,Monday,Misty,51,174,225,Weekdays,Siang
2012-06-18,Summer,2012,Jun,14,0,Monday,Misty,59,160,219,Weekdays,Siang
2012-06-18,Summer,2012,Jun,15,0,Monday,Misty,61,176,237,Weekdays,Siang
2012-06-18,Summer,2012,Jun,16,0,Monday,Misty,53,279,332,Weekdays,Sore
2012-06-18,Summer,2012,Jun,17,0,Monday,Misty,54,669,723,Weekdays,Sore
2012-06-18,Summer,2012,Jun,18,0,Monday,Misty,47,595,642,Weekdays,Sore
2012-06-18,Summer,2012,Jun,19,0,Monday,Misty,52,411,463,Weekdays,Malam
2012-06-18,Summer,2012,Jun,20,0,Monday,Misty,45,317,362,Weekdays,Malam
2012-06-18,Summer,2012,Jun,21,0,Monday,Misty,35,238,273,Weekdays,Malam
2012-06-18,Summer,2012,Jun,22,0,Monday,Misty,21,143,164,Weekdays,Malam
2012-06-18,Summer,2012,Jun,23,0,Monday,Light_rainsnow,17,57,74,Weekdays,Malam
2012-06-19,Summer,2012,Jun,0,0,Tuesday,Misty,5,30,35,Weekdays,Malam
2012-06-19,Summer,2012,Jun,1,0,Tuesday,Misty,1,13,14,Weekdays,Malam
2012-06-19,Summer,2012,Jun,2,0,Tuesday,Misty,1,14,15,Weekdays,Malam
2012-06-19,Summer,2012,Jun,3,0,Tuesday,Misty,1,7,8,Weekdays,Malam
2012-06-19,Summer,2012,Jun,4,0,Tuesday,Misty,1,9,10,Weekdays,Malam
2012-06-19,Summer,2012,Jun,5,0,Tuesday,Misty,3,34,37,Weekdays,Malam
2012-06-19,Summer,2012,Jun,6,0,Tuesday,Misty,9,152,161,Weekdays,Pagi
2012-06-19,Summer,2012,Jun,7,0,Tuesday,Misty,18,462,480,Weekdays,Pagi
2012-06-19,Summer,2012,Jun,8,0,Tuesday,Misty,40,633,673,Weekdays,Pagi
2012-06-19,Summer,2012,Jun,9,0,Tuesday,Clear,40,288,328,Weekdays,Pagi
2012-06-19,Summer,2012,Jun,10,0,Tuesday,Clear,44,136,180,Weekdays,Pagi
2012-06-19,Summer,2012,Jun,11,0,Tuesday,Clear,56,174,230,Weekdays,Pagi
2012-06-19,Summer,2012,Jun,12,0,Tuesday,Clear,70,222,292,Weekdays,Siang
2012-06-19,Summer,2012,Jun,13,0,Tuesday,Clear,69,203,272,Weekdays,Siang
2012-06-19,Summer,2012,Jun,14,0,Tuesday,Clear,61,166,227,Weekdays,Siang
2012-06-19,Summer,2012,Jun,15,0,Tuesday,Clear,72,187,259,Weekdays,Siang
2012-06-19,Summer,2012,Jun,16,0,Tuesday,Clear,48,286,334,Weekdays,Sore
2012-06-19,Summer,2012,Jun,17,0,Tuesday,Clear,86,725,811,Weekdays,Sore
2012-06-19,Summer,2012,Jun,18,0,Tuesday,Clear,91,704,795,Weekdays,Sore
2012-06-19,Summer,2012,Jun,19,0,Tuesday,Clear,82,432,514,Weekdays,Malam
2012-06-19,Summer,2012,Jun,20,0,Tuesday,Clear,59,399,458,Weekdays,Malam
2012-06-19,Summer,2012,Jun,21,0,Tuesday,Clear,37,239,276,Weekdays,Malam
2012-06-19,Summer,2012,Jun,22,0,Tuesday,Clear,51,240,291,Weekdays,Malam
2012-06-19,Summer,2012,Jun,23,0,Tuesday,Clear,23,102,125,Weekdays,Malam
2012-06-20,Summer,2012,Jun,0,0,Wednesday,Clear,5,48,53,Weekdays,Malam
2012-06-20,Summer,2012,Jun,1,0,Wednesday,Clear,7,20,27,Weekdays,Malam
2012-06-20,Summer,2012,Jun,2,0,Wednesday,Clear,1,5,6,Weekdays,Malam
2012-06-20,Summer,2012,Jun,3,0,Wednesday,Clear,2,6,8,Weekdays,Malam
2012-06-20,Summer,2012,Jun,4,0,Wednesday,Clear,1,6,7,Weekdays,Malam
2012-06-20,Summer,2012,Jun,5,0,Wednesday,Clear,2,37,39,Weekdays,Malam
2012-06-20,Summer,2012,Jun,6,0,Wednesday,Misty,9,156,165,Weekdays,Pagi
2012-06-20,Summer,2012,Jun,7,0,Wednesday,Misty,20,444,464,Weekdays,Pagi
2012-06-20,Summer,2012,Jun,8,0,Wednesday,Misty,43,600,643,Weekdays,Pagi
2012-06-20,Summer,2012,Jun,9,0,Wednesday,Misty,40,276,316,Weekdays,Pagi
2012-06-20,Summer,2012,Jun,10,0,Wednesday,Clear,41,126,167,Weekdays,Pagi
2012-06-20,Summer,2012,Jun,11,0,Wednesday,Clear,54,134,188,Weekdays,Pagi
2012-06-20,Summer,2012,Jun,12,0,Wednesday,Clear,30,150,180,Weekdays,Siang
2012-06-20,Summer,2012,Jun,13,0,Wednesday,Clear,48,163,211,Weekdays,Siang
2012-06-20,Summer,2012,Jun,14,0,Wednesday,Clear,56,134,190,Weekdays,Siang
2012-06-20,Summer,2012,Jun,15,0,Wednesday,Clear,36,143,179,Weekdays,Siang
2012-06-20,Summer,2012,Jun,16,0,Wednesday,Clear,51,284,335,Weekdays,Sore
2012-06-20,Summer,2012,Jun,17,0,Wednesday,Clear,80,611,691,Weekdays,Sore
2012-06-20,Summer,2012,Jun,18,0,Wednesday,Clear,81,591,672,Weekdays,Sore
2012-06-20,Summer,2012,Jun,19,0,Wednesday,Clear,90,449,539,Weekdays,Malam
2012-06-20,Summer,2012,Jun,20,0,Wednesday,Clear,81,326,407,Weekdays,Malam
2012-06-20,Summer,2012,Jun,21,0,Wednesday,Clear,42,302,344,Weekdays,Malam
2012-06-20,Summer,2012,Jun,22,0,Wednesday,Clear,31,226,257,Weekdays,Malam
2012-06-20,Summer,2012,Jun,23,0,Wednesday,Clear,21,102,123,Weekdays,Malam
2012-06-21,Fall,2012,Jun,0,0,Thursday,Clear,16,53,69,Weekdays,Malam
2012-06-21,Fall,2012,Jun,1,0,Thursday,Clear,2,16,18,Weekdays,Malam
2012-06-21,Fall,2012,Jun,2,0,Thursday,Clear,11,7,18,Weekdays,Malam
2012-06-21,Fall,2012,Jun,3,0,Thursday,Clear,3,8,11,Weekdays,Malam
2012-06-21,Fall,2012,Jun,4,0,Thursday,Clear,1,11,12,Weekdays,Malam
2012-06-21,Fall,2012,Jun,5,0,Thursday,Clear,3,37,40,Weekdays,Malam
2012-06-21,Fall,2012,Jun,6,0,Thursday,Misty,3,147,150,Weekdays,Pagi
2012-06-21,Fall,2012,Jun,7,0,Thursday,Misty,26,437,463,Weekdays,Pagi
2012-06-21,Fall,2012,Jun,8,0,Thursday,Clear,27,563,590,Weekdays,Pagi
2012-06-21,Fall,2012,Jun,9,0,Thursday,Clear,32,224,256,Weekdays,Pagi
2012-06-21,Fall,2012,Jun,10,0,Thursday,Clear,36,114,150,Weekdays,Pagi
2012-06-21,Fall,2012,Jun,11,0,Thursday,Clear,40,121,161,Weekdays,Pagi
2012-06-21,Fall,2012,Jun,12,0,Thursday,Clear,33,182,215,Weekdays,Siang
2012-06-21,Fall,2012,Jun,13,0,Thursday,Clear,31,141,172,Weekdays,Siang
2012-06-21,Fall,2012,Jun,14,0,Thursday,Clear,27,149,176,Weekdays,Siang
2012-06-21,Fall,2012,Jun,15,0,Thursday,Clear,40,154,194,Weekdays,Siang
2012-06-21,Fall,2012,Jun,16,0,Thursday,Clear,37,283,320,Weekdays,Sore
2012-06-21,Fall,2012,Jun,17,0,Thursday,Clear,80,535,615,Weekdays,Sore
2012-06-21,Fall,2012,Jun,18,0,Thursday,Clear,78,562,640,Weekdays,Sore
2012-06-21,Fall,2012,Jun,19,0,Thursday,Clear,84,415,499,Weekdays,Malam
2012-06-21,Fall,2012,Jun,20,0,Thursday,Clear,79,357,436,Weekdays,Malam
2012-06-21,Fall,2012,Jun,21,0,Thursday,Clear,55,256,311,Weekdays,Malam
2012-06-21,Fall,2012,Jun,22,0,Thursday,Clear,22,221,243,Weekdays,Malam
2012-06-21,Fall,2012,Jun,23,0,Thursday,Clear,12,134,146,Weekdays,Malam
2012-06-22,Fall,2012,Jun,0,0,Friday,Misty,16,77,93,Weekdays,Malam
2012-06-22,Fall,2012,Jun,1,0,Friday,Clear,3,28,31,Weekdays,Malam
2012-06-22,Fall,2012,Jun,2,0,Friday,Clear,0,12,12,Weekdays,Malam
2012-06-22,Fall,2012,Jun,3,0,Friday,Clear,1,6,7,Weekdays,Malam
2012-06-22,Fall,2012,Jun,4,0,Friday,Misty,3,7,10,Weekdays,Malam
2012-06-22,Fall,2012,Jun,5,0,Friday,Misty,3,35,38,Weekdays,Malam
2012-06-22,Fall,2012,Jun,6,0,Friday,Misty,4,118,122,Weekdays,Pagi
2012-06-22,Fall,2012,Jun,7,0,Friday,Clear,19,340,359,Weekdays,Pagi
2012-06-22,Fall,2012,Jun,8,0,Friday,Clear,49,564,613,Weekdays,Pagi
2012-06-22,Fall,2012,Jun,9,0,Friday,Clear,55,278,333,Weekdays,Pagi
2012-06-22,Fall,2012,Jun,10,0,Friday,Clear,52,133,185,Weekdays,Pagi
2012-06-22,Fall,2012,Jun,11,0,Friday,Clear,76,160,236,Weekdays,Pagi
2012-06-22,Fall,2012,Jun,12,0,Friday,Clear,63,191,254,Weekdays,Siang
2012-06-22,Fall,2012,Jun,13,0,Friday,Clear,72,228,300,Weekdays,Siang
2012-06-22,Fall,2012,Jun,14,0,Friday,Clear,65,198,263,Weekdays,Siang
2012-06-22,Fall,2012,Jun,15,0,Friday,Clear,72,212,284,Weekdays,Siang
2012-06-22,Fall,2012,Jun,16,0,Friday,Clear,67,313,380,Weekdays,Sore
2012-06-22,Fall,2012,Jun,17,0,Friday,Misty,95,551,646,Weekdays,Sore
2012-06-22,Fall,2012,Jun,18,0,Friday,Misty,62,443,505,Weekdays,Sore
2012-06-22,Fall,2012,Jun,19,0,Friday,Misty,45,317,362,Weekdays,Malam
2012-06-22,Fall,2012,Jun,20,0,Friday,Misty,31,171,202,Weekdays,Malam
2012-06-22,Fall,2012,Jun,21,0,Friday,Light_rainsnow,40,177,217,Weekdays,Malam
2012-06-22,Fall,2012,Jun,22,0,Friday,Clear,42,155,197,Weekdays,Malam
2012-06-22,Fall,2012,Jun,23,0,Friday,Misty,29,145,174,Weekdays,Malam
2012-06-23,Fall,2012,Jun,0,0,Saturday,Clear,14,102,116,Weekend,Malam
2012-06-23,Fall,2012,Jun,1,0,Saturday,Clear,16,107,123,Weekend,Malam
2012-06-23,Fall,2012,Jun,2,0,Saturday,Misty,18,75,93,Weekend,Malam
2012-06-23,Fall,2012,Jun,3,0,Saturday,Misty,10,32,42,Weekend,Malam
2012-06-23,Fall,2012,Jun,4,0,Saturday,Misty,6,13,19,Weekend,Malam
2012-06-23,Fall,2012,Jun,5,0,Saturday,Misty,1,11,12,Weekend,Malam
2012-06-23,Fall,2012,Jun,6,0,Saturday,Clear,10,37,47,Weekend,Pagi
2012-06-23,Fall,2012,Jun,7,0,Saturday,Clear,19,59,78,Weekend,Pagi
2012-06-23,Fall,2012,Jun,8,0,Saturday,Clear,34,133,167,Weekend,Pagi
2012-06-23,Fall,2012,Jun,9,0,Saturday,Clear,85,247,332,Weekend,Pagi
2012-06-23,Fall,2012,Jun,10,0,Saturday,Clear,177,317,494,Weekend,Pagi
2012-06-23,Fall,2012,Jun,11,0,Saturday,Clear,167,349,516,Weekend,Pagi
2012-06-23,Fall,2012,Jun,12,0,Saturday,Clear,203,399,602,Weekend,Siang
2012-06-23,Fall,2012,Jun,13,0,Saturday,Clear,226,338,564,Weekend,Siang
2012-06-23,Fall,2012,Jun,14,0,Saturday,Clear,238,371,609,Weekend,Siang
2012-06-23,Fall,2012,Jun,15,0,Saturday,Clear,217,266,483,Weekend,Siang
2012-06-23,Fall,2012,Jun,16,0,Saturday,Clear,196,317,513,Weekend,Sore
2012-06-23,Fall,2012,Jun,17,0,Saturday,Clear,214,316,530,Weekend,Sore
2012-06-23,Fall,2012,Jun,18,0,Saturday,Clear,194,287,481,Weekend,Sore
2012-06-23,Fall,2012,Jun,19,0,Saturday,Clear,185,240,425,Weekend,Malam
2012-06-23,Fall,2012,Jun,20,0,Saturday,Clear,158,228,386,Weekend,Malam
2012-06-23,Fall,2012,Jun,21,0,Saturday,Clear,99,223,322,Weekend,Malam
2012-06-23,Fall,2012,Jun,22,0,Saturday,Clear,101,178,279,Weekend,Malam
2012-06-23,Fall,2012,Jun,23,0,Saturday,Clear,69,156,225,Weekend,Malam
2012-06-24,Fall,2012,Jun,0,0,Sunday,Clear,31,132,163,Weekend,Malam
2012-06-24,Fall,2012,Jun,1,0,Sunday,Misty,39,88,127,Weekend,Malam
2012-06-24,Fall,2012,Jun,2,0,Sunday,Misty,34,80,114,Weekend,Malam
2012-06-24,Fall,2012,Jun,3,0,Sunday,Misty,19,41,60,Weekend,Malam
2012-06-24,Fall,2012,Jun,4,0,Sunday,Misty,4,9,13,Weekend,Malam
2012-06-24,Fall,2012,Jun,5,0,Sunday,Clear,1,7,8,Weekend,Malam
2012-06-24,Fall,2012,Jun,6,0,Sunday,Clear,6,19,25,Weekend,Pagi
2012-06-24,Fall,2012,Jun,7,0,Sunday,Clear,23,48,71,Weekend,Pagi
2012-06-24,Fall,2012,Jun,8,0,Sunday,Clear,38,103,141,Weekend,Pagi
2012-06-24,Fall,2012,Jun,9,0,Sunday,Clear,63,169,232,Weekend,Pagi
2012-06-24,Fall,2012,Jun,10,0,Sunday,Clear,161,291,452,Weekend,Pagi
2012-06-24,Fall,2012,Jun,11,0,Sunday,Clear,215,291,506,Weekend,Pagi
2012-06-24,Fall,2012,Jun,12,0,Sunday,Clear,227,329,556,Weekend,Siang
2012-06-24,Fall,2012,Jun,13,0,Sunday,Clear,237,348,585,Weekend,Siang
2012-06-24,Fall,2012,Jun,14,0,Sunday,Clear,253,298,551,Weekend,Siang
2012-06-24,Fall,2012,Jun,15,0,Sunday,Clear,197,290,487,Weekend,Siang
2012-06-24,Fall,2012,Jun,16,0,Sunday,Clear,181,280,461,Weekend,Sore
2012-06-24,Fall,2012,Jun,17,0,Sunday,Clear,203,329,532,Weekend,Sore
2012-06-24,Fall,2012,Jun,18,0,Sunday,Clear,186,348,534,Weekend,Sore
2012-06-24,Fall,2012,Jun,19,0,Sunday,Clear,176,247,423,Weekend,Malam
2012-06-24,Fall,2012,Jun,20,0,Sunday,Clear,108,224,332,Weekend,Malam
2012-06-24,Fall,2012,Jun,21,0,Sunday,Clear,76,177,253,Weekend,Malam
2012-06-24,Fall,2012,Jun,22,0,Sunday,Clear,53,125,178,Weekend,Malam
2012-06-24,Fall,2012,Jun,23,0,Sunday,Clear,20,67,87,Weekend,Malam
2012-06-25,Fall,2012,Jun,0,0,Monday,Clear,31,37,68,Weekdays,Malam
2012-06-25,Fall,2012,Jun,1,0,Monday,Clear,11,20,31,Weekdays,Malam
2012-06-25,Fall,2012,Jun,2,0,Monday,Clear,4,10,14,Weekdays,Malam
2012-06-25,Fall,2012,Jun,3,0,Monday,Clear,1,4,5,Weekdays,Malam
2012-06-25,Fall,2012,Jun,4,0,Monday,Clear,0,4,4,Weekdays,Malam
2012-06-25,Fall,2012,Jun,5,0,Monday,Clear,1,42,43,Weekdays,Malam
2012-06-25,Fall,2012,Jun,6,0,Monday,Clear,11,147,158,Weekdays,Pagi
2012-06-25,Fall,2012,Jun,7,0,Monday,Clear,30,455,485,Weekdays,Pagi
2012-06-25,Fall,2012,Jun,8,0,Monday,Clear,53,555,608,Weekdays,Pagi
2012-06-25,Fall,2012,Jun,9,0,Monday,Clear,37,231,268,Weekdays,Pagi
2012-06-25,Fall,2012,Jun,10,0,Monday,Clear,58,126,184,Weekdays,Pagi
2012-06-25,Fall,2012,Jun,11,0,Monday,Clear,54,127,181,Weekdays,Pagi
